Case,Event,Activity,Timestamp
case_1345,16810,Activity A,1970/01/01 09:00:00.000
case_1345,16811,Activity Y,1970/01/01 10:00:00.000
case_1345,16812,Activity B,1970/01/01 11:00:00.000
case_1346,16813,Activity A,1970/01/01 09:00:00.000
case_1346,16814,Activity Y,1970/01/01 10:00:00.000
case_1346,16815,Activity B,1970/01/01 11:00:00.000
case_1347,16816,Activity A,1970/01/01 09:00:00.000
case_1347,16817,Activity C,1970/01/01 10:00:00.000
case_1347,16818,Activity E,1970/01/01 11:00:00.000
case_1347,16819,Activity D,1970/01/01 12:00:00.000
case_1347,16820,Activity I,1970/01/01 13:00:00.000
case_1347,16821,Activity K,1970/01/01 14:00:00.000
case_1347,16822,Activity J,1970/01/01 15:00:00.000
case_1347,16823,Activity B,1970/01/01 16:00:00.000
case_1348,16824,Activity A,1970/01/01 09:00:00.000
case_1348,16825,Activity C,1970/01/01 10:00:00.000
case_1348,16826,Activity G,1970/01/01 11:00:00.000
case_1348,16827,Activity D,1970/01/01 12:00:00.000
case_1348,16828,Activity I,1970/01/01 13:00:00.000
case_1348,16829,Activity K,1970/01/01 14:00:00.000
case_1348,16830,Activity J,1970/01/01 15:00:00.000
case_1348,16831,Activity B,1970/01/01 16:00:00.000
case_1349,16832,Activity A,1970/01/01 09:00:00.000
case_1349,16833,Activity Z,1970/01/01 10:00:00.000
case_1349,16834,Activity AA,1970/01/01 11:00:00.000
case_1349,16835,Activity AC,1970/01/01 12:00:00.000
case_1349,16836,Activity AB,1970/01/01 13:00:00.000
case_1349,16837,Activity B,1970/01/01 14:00:00.000
case_135,16838,Activity A,1970/01/01 09:00:00.000
case_135,16839,Activity C,1970/01/01 10:00:00.000
case_135,16840,Activity E,1970/01/01 11:00:00.000
case_135,16841,Activity D,1970/01/01 12:00:00.000
case_135,16842,Activity I,1970/01/01 13:00:00.000
case_135,16843,Activity N,1970/01/01 14:00:00.000
case_135,16844,Activity J,1970/01/01 15:00:00.000
case_135,16845,Activity B,1970/01/01 16:00:00.000
case_1350,16846,Activity A,1970/01/01 09:00:00.000
case_1350,16847,Activity C,1970/01/01 10:00:00.000
case_1350,16848,Activity F,1970/01/01 11:00:00.000
case_1350,16849,Activity D,1970/01/01 12:00:00.000
case_1350,16850,Activity I,1970/01/01 13:00:00.000
case_1350,16851,Activity K,1970/01/01 14:00:00.000
case_1350,16852,Activity J,1970/01/01 15:00:00.000
case_1350,16853,Activity B,1970/01/01 16:00:00.000
case_1351,16854,Activity A,1970/01/01 09:00:00.000
case_1351,16855,Activity C,1970/01/01 10:00:00.000
case_1351,16856,Activity G,1970/01/01 11:00:00.000
case_1351,16857,Activity D,1970/01/01 12:00:00.000
case_1351,16858,Activity I,1970/01/01 13:00:00.000
case_1351,16859,Activity K,1970/01/01 14:00:00.000
case_1351,16860,Activity J,1970/01/01 15:00:00.000
case_1351,16861,Activity B,1970/01/01 16:00:00.000
case_1352,16862,Activity A,1970/01/01 09:00:00.000
case_1352,16863,Activity Z,1970/01/01 10:00:00.000
case_1352,16864,Activity AA,1970/01/01 11:00:00.000
case_1352,16865,Activity AC,1970/01/01 12:00:00.000
case_1352,16866,Activity AB,1970/01/01 13:00:00.000
case_1352,16867,Activity B,1970/01/01 14:00:00.000
case_1353,16868,Activity A,1970/01/01 09:00:00.000
case_1353,16869,Activity O,1970/01/01 10:00:00.000
case_1353,16870,Activity U,1970/01/01 11:00:00.000
case_1353,16871,Activity W,1970/01/01 12:00:00.000
case_1353,16872,Activity V,1970/01/01 13:00:00.000
case_1353,16873,Activity P,1970/01/01 14:00:00.000
case_1353,16874,Activity B,1970/01/01 15:00:00.000
case_1354,16875,Activity A,1970/01/01 09:00:00.000
case_1354,16876,Activity Z,1970/01/01 10:00:00.000
case_1354,16877,Activity AA,1970/01/01 11:00:00.000
case_1354,16878,Activity AF,1970/01/01 12:00:00.000
case_1354,16879,Activity AB,1970/01/01 13:00:00.000
case_1354,16880,Activity B,1970/01/01 14:00:00.000
case_1355,16881,Activity A,1970/01/01 09:00:00.000
case_1355,16882,Activity C,1970/01/01 10:00:00.000
case_1355,16883,Activity F,1970/01/01 11:00:00.000
case_1355,16884,Activity D,1970/01/01 12:00:00.000
case_1355,16885,Activity I,1970/01/01 13:00:00.000
case_1355,16886,Activity M,1970/01/01 14:00:00.000
case_1355,16887,Activity J,1970/01/01 15:00:00.000
case_1355,16888,Activity B,1970/01/01 16:00:00.000
case_1356,16889,Activity A,1970/01/01 09:00:00.000
case_1356,16890,Activity C,1970/01/01 10:00:00.000
case_1356,16891,Activity G,1970/01/01 11:00:00.000
case_1356,16892,Activity D,1970/01/01 12:00:00.000
case_1356,16893,Activity I,1970/01/01 13:00:00.000
case_1356,16894,Activity K,1970/01/01 14:00:00.000
case_1356,16895,Activity J,1970/01/01 15:00:00.000
case_1356,16896,Activity B,1970/01/01 16:00:00.000
case_1357,16897,Activity A,1970/01/01 09:00:00.000
case_1357,16898,Activity C,1970/01/01 10:00:00.000
case_1357,16899,Activity G,1970/01/01 11:00:00.000
case_1357,16900,Activity D,1970/01/01 12:00:00.000
case_1357,16901,Activity I,1970/01/01 13:00:00.000
case_1357,16902,Activity L,1970/01/01 14:00:00.000
case_1357,16903,Activity J,1970/01/01 15:00:00.000
case_1357,16904,Activity B,1970/01/01 16:00:00.000
case_1358,16905,Activity A,1970/01/01 09:00:00.000
case_1358,16906,Activity Z,1970/01/01 10:00:00.000
case_1358,16907,Activity AA,1970/01/01 11:00:00.000
case_1358,16908,Activity AF,1970/01/01 12:00:00.000
case_1358,16909,Activity AB,1970/01/01 13:00:00.000
case_1358,16910,Activity B,1970/01/01 14:00:00.000
case_1359,16911,Activity A,1970/01/01 09:00:00.000
case_1359,16912,Activity Z,1970/01/01 10:00:00.000
case_1359,16913,Activity AA,1970/01/01 11:00:00.000
case_1359,16914,Activity AF,1970/01/01 12:00:00.000
case_1359,16915,Activity AB,1970/01/01 13:00:00.000
case_1359,16916,Activity B,1970/01/01 14:00:00.000
case_136,16917,Activity A,1970/01/01 09:00:00.000
case_136,16918,Activity O,1970/01/01 10:00:00.000
case_136,16919,Activity S,1970/01/01 11:00:00.000
case_136,16920,Activity T,1970/01/01 12:00:00.000
case_136,16921,Activity P,1970/01/01 13:00:00.000
case_136,16922,Activity B,1970/01/01 14:00:00.000
case_1360,16923,Activity A,1970/01/01 09:00:00.000
case_1360,16924,Activity O,1970/01/01 10:00:00.000
case_1360,16925,Activity Q,1970/01/01 11:00:00.000
case_1360,16926,Activity R,1970/01/01 12:00:00.000
case_1360,16927,Activity P,1970/01/01 13:00:00.000
case_1360,16928,Activity B,1970/01/01 14:00:00.000
case_1361,16929,Activity A,1970/01/01 09:00:00.000
case_1361,16930,Activity C,1970/01/01 10:00:00.000
case_1361,16931,Activity H,1970/01/01 11:00:00.000
case_1361,16932,Activity D,1970/01/01 12:00:00.000
case_1361,16933,Activity I,1970/01/01 13:00:00.000
case_1361,16934,Activity M,1970/01/01 14:00:00.000
case_1361,16935,Activity J,1970/01/01 15:00:00.000
case_1361,16936,Activity B,1970/01/01 16:00:00.000
case_1362,16937,Activity A,1970/01/01 09:00:00.000
case_1362,16938,Activity Y,1970/01/01 10:00:00.000
case_1362,16939,Activity B,1970/01/01 11:00:00.000
case_1363,16940,Activity A,1970/01/01 09:00:00.000
case_1363,16941,Activity Y,1970/01/01 10:00:00.000
case_1363,16942,Activity B,1970/01/01 11:00:00.000
case_1364,16943,Activity A,1970/01/01 09:00:00.000
case_1364,16944,Activity C,1970/01/01 10:00:00.000
case_1364,16945,Activity G,1970/01/01 11:00:00.000
case_1364,16946,Activity D,1970/01/01 12:00:00.000
case_1364,16947,Activity I,1970/01/01 13:00:00.000
case_1364,16948,Activity K,1970/01/01 14:00:00.000
case_1364,16949,Activity J,1970/01/01 15:00:00.000
case_1364,16950,Activity B,1970/01/01 16:00:00.000
case_1365,16951,Activity A,1970/01/01 09:00:00.000
case_1365,16952,Activity Z,1970/01/01 10:00:00.000
case_1365,16953,Activity AA,1970/01/01 11:00:00.000
case_1365,16954,Activity AF,1970/01/01 12:00:00.000
case_1365,16955,Activity AB,1970/01/01 13:00:00.000
case_1365,16956,Activity B,1970/01/01 14:00:00.000
case_1366,16957,Activity A,1970/01/01 09:00:00.000
case_1366,16958,Activity O,1970/01/01 10:00:00.000
case_1366,16959,Activity S,1970/01/01 11:00:00.000
case_1366,16960,Activity T,1970/01/01 12:00:00.000
case_1366,16961,Activity P,1970/01/01 13:00:00.000
case_1366,16962,Activity B,1970/01/01 14:00:00.000
case_1367,16963,Activity A,1970/01/01 09:00:00.000
case_1367,16964,Activity Y,1970/01/01 10:00:00.000
case_1367,16965,Activity B,1970/01/01 11:00:00.000
case_1368,16966,Activity A,1970/01/01 09:00:00.000
case_1368,16967,Activity C,1970/01/01 10:00:00.000
case_1368,16968,Activity H,1970/01/01 11:00:00.000
case_1368,16969,Activity D,1970/01/01 12:00:00.000
case_1368,16970,Activity I,1970/01/01 13:00:00.000
case_1368,16971,Activity K,1970/01/01 14:00:00.000
case_1368,16972,Activity J,1970/01/01 15:00:00.000
case_1368,16973,Activity B,1970/01/01 16:00:00.000
case_1369,16974,Activity A,1970/01/01 09:00:00.000
case_1369,16975,Activity C,1970/01/01 10:00:00.000
case_1369,16976,Activity H,1970/01/01 11:00:00.000
case_1369,16977,Activity D,1970/01/01 12:00:00.000
case_1369,16978,Activity I,1970/01/01 13:00:00.000
case_1369,16979,Activity K,1970/01/01 14:00:00.000
case_1369,16980,Activity J,1970/01/01 15:00:00.000
case_1369,16981,Activity B,1970/01/01 16:00:00.000
case_137,16982,Activity A,1970/01/01 09:00:00.000
case_137,16983,Activity Y,1970/01/01 10:00:00.000
case_137,16984,Activity B,1970/01/01 11:00:00.000
case_1370,16985,Activity A,1970/01/01 09:00:00.000
case_1370,16986,Activity O,1970/01/01 10:00:00.000
case_1370,16987,Activity Q,1970/01/01 11:00:00.000
case_1370,16988,Activity R,1970/01/01 12:00:00.000
case_1370,16989,Activity P,1970/01/01 13:00:00.000
case_1370,16990,Activity B,1970/01/01 14:00:00.000
case_1371,16991,Activity A,1970/01/01 09:00:00.000
case_1371,16992,Activity C,1970/01/01 10:00:00.000
case_1371,16993,Activity F,1970/01/01 11:00:00.000
case_1371,16994,Activity D,1970/01/01 12:00:00.000
case_1371,16995,Activity I,1970/01/01 13:00:00.000
case_1371,16996,Activity N,1970/01/01 14:00:00.000
case_1371,16997,Activity J,1970/01/01 15:00:00.000
case_1371,16998,Activity B,1970/01/01 16:00:00.000
case_1372,16999,Activity A,1970/01/01 09:00:00.000
case_1372,17000,Activity Z,1970/01/01 10:00:00.000
case_1372,17001,Activity AA,1970/01/01 11:00:00.000
case_1372,17002,Activity AF,1970/01/01 12:00:00.000
case_1372,17003,Activity AB,1970/01/01 13:00:00.000
case_1372,17004,Activity B,1970/01/01 14:00:00.000
case_1373,17005,Activity A,1970/01/01 09:00:00.000
case_1373,17006,Activity Z,1970/01/01 10:00:00.000
case_1373,17007,Activity AA,1970/01/01 11:00:00.000
case_1373,17008,Activity AF,1970/01/01 12:00:00.000
case_1373,17009,Activity AB,1970/01/01 13:00:00.000
case_1373,17010,Activity B,1970/01/01 14:00:00.000
case_1374,17011,Activity A,1970/01/01 09:00:00.000
case_1374,17012,Activity C,1970/01/01 10:00:00.000
case_1374,17013,Activity E,1970/01/01 11:00:00.000
case_1374,17014,Activity D,1970/01/01 12:00:00.000
case_1374,17015,Activity I,1970/01/01 13:00:00.000
case_1374,17016,Activity N,1970/01/01 14:00:00.000
case_1374,17017,Activity J,1970/01/01 15:00:00.000
case_1374,17018,Activity B,1970/01/01 16:00:00.000
case_1375,17019,Activity A,1970/01/01 09:00:00.000
case_1375,17020,Activity Y,1970/01/01 10:00:00.000
case_1375,17021,Activity B,1970/01/01 11:00:00.000
case_1376,17022,Activity A,1970/01/01 09:00:00.000
case_1376,17023,Activity Y,1970/01/01 10:00:00.000
case_1376,17024,Activity B,1970/01/01 11:00:00.000
case_1377,17025,Activity A,1970/01/01 09:00:00.000
case_1377,17026,Activity Y,1970/01/01 10:00:00.000
case_1377,17027,Activity B,1970/01/01 11:00:00.000
case_1378,17028,Activity A,1970/01/01 09:00:00.000
case_1378,17029,Activity Z,1970/01/01 10:00:00.000
case_1378,17030,Activity AA,1970/01/01 11:00:00.000
case_1378,17031,Activity AC,1970/01/01 12:00:00.000
case_1378,17032,Activity AB,1970/01/01 13:00:00.000
case_1378,17033,Activity B,1970/01/01 14:00:00.000
case_1379,17034,Activity A,1970/01/01 09:00:00.000
case_1379,17035,Activity Y,1970/01/01 10:00:00.000
case_1379,17036,Activity B,1970/01/01 11:00:00.000
case_138,17037,Activity A,1970/01/01 09:00:00.000
case_138,17038,Activity O,1970/01/01 10:00:00.000
case_138,17039,Activity U,1970/01/01 11:00:00.000
case_138,17040,Activity X,1970/01/01 12:00:00.000
case_138,17041,Activity V,1970/01/01 13:00:00.000
case_138,17042,Activity P,1970/01/01 14:00:00.000
case_138,17043,Activity B,1970/01/01 15:00:00.000
case_1380,17044,Activity A,1970/01/01 09:00:00.000
case_1380,17045,Activity Z,1970/01/01 10:00:00.000
case_1380,17046,Activity AA,1970/01/01 11:00:00.000
case_1380,17047,Activity AE,1970/01/01 12:00:00.000
case_1380,17048,Activity AB,1970/01/01 13:00:00.000
case_1380,17049,Activity B,1970/01/01 14:00:00.000
case_1381,17050,Activity A,1970/01/01 09:00:00.000
case_1381,17051,Activity Z,1970/01/01 10:00:00.000
case_1381,17052,Activity AA,1970/01/01 11:00:00.000
case_1381,17053,Activity AD,1970/01/01 12:00:00.000
case_1381,17054,Activity AB,1970/01/01 13:00:00.000
case_1381,17055,Activity B,1970/01/01 14:00:00.000
case_1382,17056,Activity A,1970/01/01 09:00:00.000
case_1382,17057,Activity Y,1970/01/01 10:00:00.000
case_1382,17058,Activity B,1970/01/01 11:00:00.000
case_1383,17059,Activity A,1970/01/01 09:00:00.000
case_1383,17060,Activity Y,1970/01/01 10:00:00.000
case_1383,17061,Activity B,1970/01/01 11:00:00.000
case_1384,17062,Activity A,1970/01/01 09:00:00.000
case_1384,17063,Activity O,1970/01/01 10:00:00.000
case_1384,17064,Activity Q,1970/01/01 11:00:00.000
case_1384,17065,Activity R,1970/01/01 12:00:00.000
case_1384,17066,Activity P,1970/01/01 13:00:00.000
case_1384,17067,Activity B,1970/01/01 14:00:00.000
case_1385,17068,Activity A,1970/01/01 09:00:00.000
case_1385,17069,Activity O,1970/01/01 10:00:00.000
case_1385,17070,Activity S,1970/01/01 11:00:00.000
case_1385,17071,Activity T,1970/01/01 12:00:00.000
case_1385,17072,Activity P,1970/01/01 13:00:00.000
case_1385,17073,Activity B,1970/01/01 14:00:00.000
case_1386,17074,Activity A,1970/01/01 09:00:00.000
case_1386,17075,Activity Z,1970/01/01 10:00:00.000
case_1386,17076,Activity AA,1970/01/01 11:00:00.000
case_1386,17077,Activity AE,1970/01/01 12:00:00.000
case_1386,17078,Activity AB,1970/01/01 13:00:00.000
case_1386,17079,Activity B,1970/01/01 14:00:00.000
case_1387,17080,Activity A,1970/01/01 09:00:00.000
case_1387,17081,Activity C,1970/01/01 10:00:00.000
case_1387,17082,Activity H,1970/01/01 11:00:00.000
case_1387,17083,Activity D,1970/01/01 12:00:00.000
case_1387,17084,Activity I,1970/01/01 13:00:00.000
case_1387,17085,Activity M,1970/01/01 14:00:00.000
case_1387,17086,Activity J,1970/01/01 15:00:00.000
case_1387,17087,Activity B,1970/01/01 16:00:00.000
case_1388,17088,Activity A,1970/01/01 09:00:00.000
case_1388,17089,Activity O,1970/01/01 10:00:00.000
case_1388,17090,Activity S,1970/01/01 11:00:00.000
case_1388,17091,Activity T,1970/01/01 12:00:00.000
case_1388,17092,Activity P,1970/01/01 13:00:00.000
case_1388,17093,Activity B,1970/01/01 14:00:00.000
case_1389,17094,Activity A,1970/01/01 09:00:00.000
case_1389,17095,Activity C,1970/01/01 10:00:00.000
case_1389,17096,Activity H,1970/01/01 11:00:00.000
case_1389,17097,Activity D,1970/01/01 12:00:00.000
case_1389,17098,Activity I,1970/01/01 13:00:00.000
case_1389,17099,Activity L,1970/01/01 14:00:00.000
case_1389,17100,Activity J,1970/01/01 15:00:00.000
case_1389,17101,Activity B,1970/01/01 16:00:00.000
case_139,17102,Activity A,1970/01/01 09:00:00.000
case_139,17103,Activity O,1970/01/01 10:00:00.000
case_139,17104,Activity S,1970/01/01 11:00:00.000
case_139,17105,Activity T,1970/01/01 12:00:00.000
case_139,17106,Activity P,1970/01/01 13:00:00.000
case_139,17107,Activity B,1970/01/01 14:00:00.000
case_1390,17108,Activity A,1970/01/01 09:00:00.000
case_1390,17109,Activity O,1970/01/01 10:00:00.000
case_1390,17110,Activity Q,1970/01/01 11:00:00.000
case_1390,17111,Activity R,1970/01/01 12:00:00.000
case_1390,17112,Activity P,1970/01/01 13:00:00.000
case_1390,17113,Activity B,1970/01/01 14:00:00.000
case_1391,17114,Activity A,1970/01/01 09:00:00.000
case_1391,17115,Activity Y,1970/01/01 10:00:00.000
case_1391,17116,Activity B,1970/01/01 11:00:00.000
case_1392,17117,Activity A,1970/01/01 09:00:00.000
case_1392,17118,Activity O,1970/01/01 10:00:00.000
case_1392,17119,Activity U,1970/01/01 11:00:00.000
case_1392,17120,Activity X,1970/01/01 12:00:00.000
case_1392,17121,Activity V,1970/01/01 13:00:00.000
case_1392,17122,Activity P,1970/01/01 14:00:00.000
case_1392,17123,Activity B,1970/01/01 15:00:00.000
case_1393,17124,Activity A,1970/01/01 09:00:00.000
case_1393,17125,Activity Y,1970/01/01 10:00:00.000
case_1393,17126,Activity B,1970/01/01 11:00:00.000
case_1394,17127,Activity A,1970/01/01 09:00:00.000
case_1394,17128,Activity Y,1970/01/01 10:00:00.000
case_1394,17129,Activity B,1970/01/01 11:00:00.000
case_1395,17130,Activity A,1970/01/01 09:00:00.000
case_1395,17131,Activity Y,1970/01/01 10:00:00.000
case_1395,17132,Activity B,1970/01/01 11:00:00.000
case_1396,17133,Activity A,1970/01/01 09:00:00.000
case_1396,17134,Activity Y,1970/01/01 10:00:00.000
case_1396,17135,Activity B,1970/01/01 11:00:00.000
case_1397,17136,Activity A,1970/01/01 09:00:00.000
case_1397,17137,Activity O,1970/01/01 10:00:00.000
case_1397,17138,Activity S,1970/01/01 11:00:00.000
case_1397,17139,Activity T,1970/01/01 12:00:00.000
case_1397,17140,Activity P,1970/01/01 13:00:00.000
case_1397,17141,Activity B,1970/01/01 14:00:00.000
case_1398,17142,Activity A,1970/01/01 09:00:00.000
case_1398,17143,Activity Z,1970/01/01 10:00:00.000
case_1398,17144,Activity AA,1970/01/01 11:00:00.000
case_1398,17145,Activity AC,1970/01/01 12:00:00.000
case_1398,17146,Activity AB,1970/01/01 13:00:00.000
case_1398,17147,Activity B,1970/01/01 14:00:00.000
case_1399,17148,Activity A,1970/01/01 09:00:00.000
case_1399,17149,Activity C,1970/01/01 10:00:00.000
case_1399,17150,Activity F,1970/01/01 11:00:00.000
case_1399,17151,Activity D,1970/01/01 12:00:00.000
case_1399,17152,Activity I,1970/01/01 13:00:00.000
case_1399,17153,Activity M,1970/01/01 14:00:00.000
case_1399,17154,Activity J,1970/01/01 15:00:00.000
case_1399,17155,Activity B,1970/01/01 16:00:00.000
case_14,17156,Activity A,1970/01/01 09:00:00.000
case_14,17157,Activity C,1970/01/01 10:00:00.000
case_14,17158,Activity G,1970/01/01 11:00:00.000
case_14,17159,Activity D,1970/01/01 12:00:00.000
case_14,17160,Activity I,1970/01/01 13:00:00.000
case_14,17161,Activity K,1970/01/01 14:00:00.000
case_14,17162,Activity J,1970/01/01 15:00:00.000
case_14,17163,Activity B,1970/01/01 16:00:00.000
case_140,17164,Activity A,1970/01/01 09:00:00.000
case_140,17165,Activity Y,1970/01/01 10:00:00.000
case_140,17166,Activity B,1970/01/01 11:00:00.000
case_1400,17167,Activity A,1970/01/01 09:00:00.000
case_1400,17168,Activity C,1970/01/01 10:00:00.000
case_1400,17169,Activity G,1970/01/01 11:00:00.000
case_1400,17170,Activity D,1970/01/01 12:00:00.000
case_1400,17171,Activity I,1970/01/01 13:00:00.000
case_1400,17172,Activity N,1970/01/01 14:00:00.000
case_1400,17173,Activity J,1970/01/01 15:00:00.000
case_1400,17174,Activity B,1970/01/01 16:00:00.000
case_1401,17175,Activity A,1970/01/01 09:00:00.000
case_1401,17176,Activity O,1970/01/01 10:00:00.000
case_1401,17177,Activity S,1970/01/01 11:00:00.000
case_1401,17178,Activity T,1970/01/01 12:00:00.000
case_1401,17179,Activity P,1970/01/01 13:00:00.000
case_1401,17180,Activity B,1970/01/01 14:00:00.000
case_1402,17181,Activity A,1970/01/01 09:00:00.000
case_1402,17182,Activity Y,1970/01/01 10:00:00.000
case_1402,17183,Activity B,1970/01/01 11:00:00.000
case_1403,17184,Activity A,1970/01/01 09:00:00.000
case_1403,17185,Activity C,1970/01/01 10:00:00.000
case_1403,17186,Activity G,1970/01/01 11:00:00.000
case_1403,17187,Activity D,1970/01/01 12:00:00.000
case_1403,17188,Activity I,1970/01/01 13:00:00.000
case_1403,17189,Activity L,1970/01/01 14:00:00.000
case_1403,17190,Activity J,1970/01/01 15:00:00.000
case_1403,17191,Activity B,1970/01/01 16:00:00.000
case_1404,17192,Activity A,1970/01/01 09:00:00.000
case_1404,17193,Activity C,1970/01/01 10:00:00.000
case_1404,17194,Activity G,1970/01/01 11:00:00.000
case_1404,17195,Activity D,1970/01/01 12:00:00.000
case_1404,17196,Activity I,1970/01/01 13:00:00.000
case_1404,17197,Activity N,1970/01/01 14:00:00.000
case_1404,17198,Activity J,1970/01/01 15:00:00.000
case_1404,17199,Activity B,1970/01/01 16:00:00.000
case_1405,17200,Activity A,1970/01/01 09:00:00.000
case_1405,17201,Activity O,1970/01/01 10:00:00.000
case_1405,17202,Activity U,1970/01/01 11:00:00.000
case_1405,17203,Activity X,1970/01/01 12:00:00.000
case_1405,17204,Activity V,1970/01/01 13:00:00.000
case_1405,17205,Activity P,1970/01/01 14:00:00.000
case_1405,17206,Activity B,1970/01/01 15:00:00.000
case_1406,17207,Activity A,1970/01/01 09:00:00.000
case_1406,17208,Activity Z,1970/01/01 10:00:00.000
case_1406,17209,Activity AA,1970/01/01 11:00:00.000
case_1406,17210,Activity AD,1970/01/01 12:00:00.000
case_1406,17211,Activity AB,1970/01/01 13:00:00.000
case_1406,17212,Activity B,1970/01/01 14:00:00.000
case_1407,17213,Activity A,1970/01/01 09:00:00.000
case_1407,17214,Activity O,1970/01/01 10:00:00.000
case_1407,17215,Activity U,1970/01/01 11:00:00.000
case_1407,17216,Activity W,1970/01/01 12:00:00.000
case_1407,17217,Activity V,1970/01/01 13:00:00.000
case_1407,17218,Activity P,1970/01/01 14:00:00.000
case_1407,17219,Activity B,1970/01/01 15:00:00.000
case_1408,17220,Activity A,1970/01/01 09:00:00.000
case_1408,17221,Activity Z,1970/01/01 10:00:00.000
case_1408,17222,Activity AA,1970/01/01 11:00:00.000
case_1408,17223,Activity AD,1970/01/01 12:00:00.000
case_1408,17224,Activity AB,1970/01/01 13:00:00.000
case_1408,17225,Activity B,1970/01/01 14:00:00.000
case_1409,17226,Activity A,1970/01/01 09:00:00.000
case_1409,17227,Activity C,1970/01/01 10:00:00.000
case_1409,17228,Activity E,1970/01/01 11:00:00.000
case_1409,17229,Activity D,1970/01/01 12:00:00.000
case_1409,17230,Activity I,1970/01/01 13:00:00.000
case_1409,17231,Activity L,1970/01/01 14:00:00.000
case_1409,17232,Activity J,1970/01/01 15:00:00.000
case_1409,17233,Activity B,1970/01/01 16:00:00.000
case_141,17234,Activity A,1970/01/01 09:00:00.000
case_141,17235,Activity O,1970/01/01 10:00:00.000
case_141,17236,Activity Q,1970/01/01 11:00:00.000
case_141,17237,Activity R,1970/01/01 12:00:00.000
case_141,17238,Activity P,1970/01/01 13:00:00.000
case_141,17239,Activity B,1970/01/01 14:00:00.000
case_1410,17240,Activity A,1970/01/01 09:00:00.000
case_1410,17241,Activity C,1970/01/01 10:00:00.000
case_1410,17242,Activity G,1970/01/01 11:00:00.000
case_1410,17243,Activity D,1970/01/01 12:00:00.000
case_1410,17244,Activity I,1970/01/01 13:00:00.000
case_1410,17245,Activity K,1970/01/01 14:00:00.000
case_1410,17246,Activity J,1970/01/01 15:00:00.000
case_1410,17247,Activity B,1970/01/01 16:00:00.000
case_1411,17248,Activity A,1970/01/01 09:00:00.000
case_1411,17249,Activity O,1970/01/01 10:00:00.000
case_1411,17250,Activity Q,1970/01/01 11:00:00.000
case_1411,17251,Activity R,1970/01/01 12:00:00.000
case_1411,17252,Activity P,1970/01/01 13:00:00.000
case_1411,17253,Activity B,1970/01/01 14:00:00.000
case_1412,17254,Activity A,1970/01/01 09:00:00.000
case_1412,17255,Activity O,1970/01/01 10:00:00.000
case_1412,17256,Activity S,1970/01/01 11:00:00.000
case_1412,17257,Activity T,1970/01/01 12:00:00.000
case_1412,17258,Activity P,1970/01/01 13:00:00.000
case_1412,17259,Activity B,1970/01/01 14:00:00.000
case_1413,17260,Activity A,1970/01/01 09:00:00.000
case_1413,17261,Activity Y,1970/01/01 10:00:00.000
case_1413,17262,Activity B,1970/01/01 11:00:00.000
case_1414,17263,Activity A,1970/01/01 09:00:00.000
case_1414,17264,Activity Z,1970/01/01 10:00:00.000
case_1414,17265,Activity AA,1970/01/01 11:00:00.000
case_1414,17266,Activity AF,1970/01/01 12:00:00.000
case_1414,17267,Activity AB,1970/01/01 13:00:00.000
case_1414,17268,Activity B,1970/01/01 14:00:00.000
case_1415,17269,Activity A,1970/01/01 09:00:00.000
case_1415,17270,Activity O,1970/01/01 10:00:00.000
case_1415,17271,Activity U,1970/01/01 11:00:00.000
case_1415,17272,Activity W,1970/01/01 12:00:00.000
case_1415,17273,Activity V,1970/01/01 13:00:00.000
case_1415,17274,Activity P,1970/01/01 14:00:00.000
case_1415,17275,Activity B,1970/01/01 15:00:00.000
case_1416,17276,Activity A,1970/01/01 09:00:00.000
case_1416,17277,Activity C,1970/01/01 10:00:00.000
case_1416,17278,Activity E,1970/01/01 11:00:00.000
case_1416,17279,Activity D,1970/01/01 12:00:00.000
case_1416,17280,Activity I,1970/01/01 13:00:00.000
case_1416,17281,Activity L,1970/01/01 14:00:00.000
case_1416,17282,Activity J,1970/01/01 15:00:00.000
case_1416,17283,Activity B,1970/01/01 16:00:00.000
case_1417,17284,Activity A,1970/01/01 09:00:00.000
case_1417,17285,Activity Y,1970/01/01 10:00:00.000
case_1417,17286,Activity B,1970/01/01 11:00:00.000
case_1418,17287,Activity A,1970/01/01 09:00:00.000
case_1418,17288,Activity C,1970/01/01 10:00:00.000
case_1418,17289,Activity F,1970/01/01 11:00:00.000
case_1418,17290,Activity D,1970/01/01 12:00:00.000
case_1418,17291,Activity I,1970/01/01 13:00:00.000
case_1418,17292,Activity M,1970/01/01 14:00:00.000
case_1418,17293,Activity J,1970/01/01 15:00:00.000
case_1418,17294,Activity B,1970/01/01 16:00:00.000
case_1419,17295,Activity A,1970/01/01 09:00:00.000
case_1419,17296,Activity Y,1970/01/01 10:00:00.000
case_1419,17297,Activity B,1970/01/01 11:00:00.000
case_142,17298,Activity A,1970/01/01 09:00:00.000
case_142,17299,Activity Z,1970/01/01 10:00:00.000
case_142,17300,Activity AA,1970/01/01 11:00:00.000
case_142,17301,Activity AD,1970/01/01 12:00:00.000
case_142,17302,Activity AB,1970/01/01 13:00:00.000
case_142,17303,Activity B,1970/01/01 14:00:00.000
case_1420,17304,Activity A,1970/01/01 09:00:00.000
case_1420,17305,Activity C,1970/01/01 10:00:00.000
case_1420,17306,Activity F,1970/01/01 11:00:00.000
