Case,Event,Activity,Timestamp
1438,17053,Deliver to customer,2020-09-23 17:38:56.873
1438,17054,EVENT 8 END,2020-09-23 17:38:56.873
1439,17055,start,2020-09-23 17:10:35.024
1439,17056,Take order,2020-09-23 17:16:24.307
1439,17057,Review order,2020-09-23 17:17:53.138
1439,17058,Prepare starter,2020-09-23 17:26:02.037
1439,17059,prepare drinks,2020-09-23 17:28:45.795
1439,17060,Prepare main course,2020-09-23 17:31:51.792
1439,17061,Signal food complete,2020-09-23 17:32:01.792
1439,17062,Bring food,2020-09-23 17:33:22.734
1439,17063,Bring drinks,2020-09-23 17:36:10.464
1439,17064,Review drinks,2020-09-23 17:36:36.528
1439,17065,Deliver to customer,2020-09-23 17:42:04.828
1439,17066,EVENT 8 END,2020-09-23 17:42:04.828
1440,17067,start,2020-09-23 17:10:39.328
1440,17068,Take order,2020-09-23 17:15:12.465
1440,17069,Review order,2020-09-23 17:16:39.121
1440,17070,prepare drinks,2020-09-23 17:25:07.582
1440,17071,Prepare main course,2020-09-23 17:27:06.813
1440,17072,Signal food complete,2020-09-23 17:27:16.813
1440,17073,Bring food,2020-09-23 17:28:21.565
1440,17074,Bring drinks,2020-09-23 17:33:27.496
1440,17075,Review drinks,2020-09-23 17:34:02.078
1440,17076,Deliver to customer,2020-09-23 17:39:18.297
1440,17077,EVENT 8 END,2020-09-23 17:39:18.297
1441,17078,start,2020-09-23 17:13:05.571
1441,17079,Take order,2020-09-23 17:17:52.165
1441,17080,Review order,2020-09-23 17:18:55.690
1441,17081,Prepare main course,2020-09-23 17:29:45.011
1441,17082,prepare drinks,2020-09-23 17:31:00.916
1441,17083,Signal food complete,2020-09-23 17:31:56.792
1441,17084,Bring food,2020-09-23 17:32:37.396
1441,17085,Bring drinks,2020-09-23 17:36:31.373
1441,17086,Review drinks,2020-09-23 17:36:50.910
1441,17087,Deliver to customer,2020-09-23 17:41:26.283
1441,17088,EVENT 8 END,2020-09-23 17:41:26.283
1442,17089,start,2020-09-23 17:13:55.188
1442,17090,Take order,2020-09-23 17:20:26.624
1442,17091,Review order,2020-09-23 17:21:44.452
1442,17092,prepare drinks,2020-09-23 17:29:04.513
1442,17093,Prepare main course,2020-09-23 17:33:04.851
1442,17094,Signal food complete,2020-09-23 17:33:09.851
1442,17095,Bring food,2020-09-23 17:34:08.229
1442,17096,Bring drinks,2020-09-23 17:36:31.059
1442,17097,Review drinks,2020-09-23 17:37:07.542
1442,17098,Deliver to customer,2020-09-23 17:42:44.597
1442,17099,EVENT 8 END,2020-09-23 17:42:44.597
1443,17100,start,2020-09-23 17:16:49.965
1443,17101,Take order,2020-09-23 17:21:44.711
1443,17102,Review order,2020-09-23 17:22:35.938
1443,17103,Prepare main course,2020-09-23 17:32:21.244
1443,17104,Signal food complete,2020-09-23 17:32:26.244
1443,17105,prepare drinks,2020-09-23 17:32:57.218
1443,17106,Bring food,2020-09-23 17:34:00.137
1443,17107,Bring drinks,2020-09-23 17:37:06.080
1443,17108,Review drinks,2020-09-23 17:37:38.011
1443,17109,prepare drinks,2020-09-23 17:42:43.422
1443,17110,Bring drinks,2020-09-23 17:43:08.175
1443,17111,Review drinks,2020-09-23 17:44:11.524
1443,17112,prepare drinks,2020-09-23 17:49:25.983
1443,17113,Bring drinks,2020-09-23 17:50:43.540
1443,17114,Review drinks,2020-09-23 17:51:04.563
1443,17115,Deliver to customer,2020-09-23 17:55:17.139
1443,17116,EVENT 8 END,2020-09-23 17:55:17.139
1444,17117,start,2020-09-23 17:16:55.031
1444,17118,Take order,2020-09-23 17:22:59.545
1444,17119,Review order,2020-09-23 17:23:45.845
1444,17120,Prepare starter,2020-09-23 17:34:16.467
1444,17121,prepare drinks,2020-09-23 17:35:32.652
1444,17122,Prepare main course,2020-09-23 17:36:59.640
1444,17123,Signal food complete,2020-09-23 17:37:04.640
1444,17124,Bring drinks,2020-09-23 17:37:28.896
1444,17125,Bring food,2020-09-23 17:37:46.499
1444,17126,Review drinks,2020-09-23 17:38:08.935
1444,17127,Deliver to customer,2020-09-23 17:42:59.405
1444,17128,EVENT 8 END,2020-09-23 17:42:59.405
1445,17129,start,2020-09-23 17:18:16.867
1445,17130,Take order,2020-09-23 17:22:15.970
1445,17131,Review order,2020-09-23 17:23:15.688
1445,17132,prepare drinks,2020-09-23 17:33:02.676
1445,17133,Prepare main course,2020-09-23 17:34:57.595
1445,17134,Signal food complete,2020-09-23 17:35:02.595
1445,17135,Bring food,2020-09-23 17:35:41.870
1445,17136,Bring drinks,2020-09-23 17:37:04.064
1445,17137,Review drinks,2020-09-23 17:37:30.825
1445,17138,prepare drinks,2020-09-23 17:42:36.073
1445,17139,Bring drinks,2020-09-23 17:43:07.365
1445,17140,Review drinks,2020-09-23 17:43:37.944
1445,17141,Deliver to customer,2020-09-23 17:47:46.871
1445,17142,EVENT 8 END,2020-09-23 17:47:46.871
1446,17143,start,2020-09-23 17:18:56.569
1446,17144,Take order,2020-09-23 17:24:08.358
1446,17145,Review order,2020-09-23 17:24:51.603
1446,17146,Prepare starter,2020-09-23 17:33:30.478
1446,17147,prepare drinks,2020-09-23 17:36:09.810
1446,17148,Prepare main course,2020-09-23 17:36:39.307
1446,17149,Signal food complete,2020-09-23 17:36:44.307
1446,17150,Bring food,2020-09-23 17:37:23.844
1446,17151,Bring drinks,2020-09-23 17:37:29.141
1446,17152,Review drinks,2020-09-23 17:38:00.456
1446,17153,Deliver to customer,2020-09-23 17:42:23.202
1446,17154,EVENT 8 END,2020-09-23 17:42:23.202
1447,17155,start,2020-09-23 17:20:45.204
1447,17156,Take order,2020-09-23 17:25:50.992
1447,17157,Review order,2020-09-23 17:27:12.812
1447,17158,Prepare main course,2020-09-23 17:38:39.543
1447,17159,Signal food complete,2020-09-23 17:38:44.543
1447,17160,Bring food,2020-09-23 17:39:22.598
1447,17161,prepare drinks,2020-09-23 17:39:53.363
1447,17162,Bring drinks,2020-09-23 17:40:26.443
1447,17163,Review drinks,2020-09-23 17:42:23.597
1447,17164,Deliver to customer,2020-09-23 17:46:43.982
1447,17165,EVENT 8 END,2020-09-23 17:46:43.982
1448,17166,start,2020-09-23 17:21:21.194
1448,17167,Take order,2020-09-23 17:26:51.757
1448,17168,Review order,2020-09-23 17:27:47.732
1448,17169,Prepare starter,2020-09-23 17:36:57.096
1448,17170,prepare drinks,2020-09-23 17:38:31.678
1448,17171,Bring drinks,2020-09-23 17:38:54.816
1448,17172,Prepare main course,2020-09-23 17:40:06.209
1448,17173,Signal food complete,2020-09-23 17:40:11.209
1448,17174,Bring food,2020-09-23 17:40:46.194
1448,17175,Review drinks,2020-09-23 17:41:59.338
1448,17176,Deliver to customer,2020-09-23 17:46:50.273
1448,17177,EVENT 8 END,2020-09-23 17:46:50.273
1449,17178,start,2020-09-23 17:32:07.695
1449,17179,Take order,2020-09-23 17:37:32.939
1449,17180,Review order,2020-09-23 17:39:10.786
1449,17181,prepare drinks,2020-09-23 17:44:17.272
1449,17182,Bring drinks,2020-09-23 17:44:53.846
1449,17183,Review drinks,2020-09-23 17:45:22.122
1449,17184,Prepare starter,2020-09-23 17:47:03.149
1449,17185,Prepare main course,2020-09-23 17:49:24.303
1449,17186,Signal food complete,2020-09-23 17:49:29.303
1449,17187,Bring food,2020-09-23 17:51:29.223
1449,17188,Deliver to customer,2020-09-23 17:56:37.221
1449,17189,EVENT 8 END,2020-09-23 17:56:37.221
1450,17190,start,2020-09-23 17:37:40.307
1450,17191,Take order,2020-09-23 17:43:48.870
1450,17192,Review order,2020-09-23 17:45:05.396
1450,17193,prepare drinks,2020-09-23 17:48:38.734
1450,17194,Bring drinks,2020-09-23 17:49:51.726
1450,17195,Review drinks,2020-09-23 17:50:19.258
1450,17196,Prepare starter,2020-09-23 17:52:05.343
1450,17197,Prepare main course,2020-09-23 17:55:13.311
1450,17198,Signal food complete,2020-09-23 17:55:18.311
1450,17199,Bring food,2020-09-23 17:56:11.562
1450,17200,Deliver to customer,2020-09-23 17:59:43.105
1450,17201,EVENT 8 END,2020-09-23 17:59:43.105
1451,17202,start,2020-09-23 17:38:28.772
1451,17203,Take order,2020-09-23 17:44:21.213
1451,17204,Review order,2020-09-23 17:45:16.660
1451,17205,prepare drinks,2020-09-23 17:50:00.601
1451,17206,Bring drinks,2020-09-23 17:51:08.045
1451,17207,Review drinks,2020-09-23 17:51:40.022
1451,17208,Prepare main course,2020-09-23 17:55:46.809
1451,17209,Signal food complete,2020-09-23 17:55:51.809
1451,17210,Bring food,2020-09-23 17:56:32.381
1451,17211,Deliver to customer,2020-09-23 18:01:12.621
1451,17212,EVENT 8 END,2020-09-23 18:01:12.621
1452,17213,start,2020-09-23 17:38:43.569
1452,17214,Take order,2020-09-23 17:43:48.861
1452,17215,Review order,2020-09-23 17:44:50.982
1452,17216,prepare drinks,2020-09-23 17:50:36.377
1452,17217,Prepare starter,2020-09-23 17:50:48.371
1452,17218,Bring drinks,2020-09-23 17:51:11.594
1452,17219,Review drinks,2020-09-23 17:51:41.966
1452,17220,Prepare main course,2020-09-23 17:54:08.759
1452,17221,Signal food complete,2020-09-23 17:54:13.759
1452,17222,Bring food,2020-09-23 17:54:44.962
1452,17223,Deliver to customer,2020-09-23 17:58:22.744
1452,17224,EVENT 8 END,2020-09-23 17:58:22.744
1453,17225,start,2020-09-23 17:40:44.550
1453,17226,Take order,2020-09-23 17:46:58.769
1453,17227,Review order,2020-09-23 17:48:10.319
1453,17228,prepare drinks,2020-09-23 17:52:23.713
1453,17229,Bring drinks,2020-09-23 17:52:50.080
1453,17230,Review drinks,2020-09-23 17:53:09.086
1453,17231,Prepare starter,2020-09-23 17:54:04.038
1453,17232,Prepare main course,2020-09-23 17:56:56.424
1453,17233,Signal food complete,2020-09-23 17:57:01.424
1453,17234,Bring food,2020-09-23 17:57:41.689
1453,17235,Deliver to customer,2020-09-23 18:02:00.607
1453,17236,EVENT 8 END,2020-09-23 18:02:00.607
1454,17237,start,2020-09-23 17:41:04.409
1454,17238,Take order,2020-09-23 17:47:53.837
1454,17239,Review order,2020-09-23 17:48:59.238
1454,17240,prepare drinks,2020-09-23 17:54:34.773
1454,17241,Prepare starter,2020-09-23 17:54:43.478
1454,17242,Bring drinks,2020-09-23 17:55:09.913
1454,17243,Review drinks,2020-09-23 17:55:36.078
1454,17244,Prepare main course,2020-09-23 17:56:18.486
1454,17245,Signal food complete,2020-09-23 17:56:23.486
1454,17246,Bring food,2020-09-23 17:57:00.908
1454,17247,Deliver to customer,2020-09-23 18:00:30.399
1454,17248,EVENT 8 END,2020-09-23 18:00:30.399
1455,17249,start,2020-09-23 17:45:25.744
1455,17250,Take order,2020-09-23 17:50:35.152
1455,17251,Review order,2020-09-23 17:51:50.975
1455,17252,prepare drinks,2020-09-23 17:56:54.986
1455,17253,Bring drinks,2020-09-23 17:57:29.451
1455,17254,Review drinks,2020-09-23 17:58:03.973
1455,17255,Prepare main course,2020-09-23 18:01:39.193
1455,17256,Signal food complete,2020-09-23 18:01:44.193
1455,17257,Bring food,2020-09-23 18:02:25.482
1455,17258,Deliver to customer,2020-09-23 18:07:22.772
1455,17259,EVENT 8 END,2020-09-23 18:07:22.772
1456,17260,start,2020-09-23 17:50:05.867
1456,17261,Take order,2020-09-23 17:55:59.526
1456,17262,Review order,2020-09-23 17:56:51.799
1456,17263,prepare drinks,2020-09-23 18:02:03.916
1456,17264,Bring drinks,2020-09-23 18:02:33.782
1456,17265,Review drinks,2020-09-23 18:02:57.226
1456,17266,Prepare main course,2020-09-23 18:08:54.050
1456,17267,Signal food complete,2020-09-23 18:08:59.050
1456,17268,Bring food,2020-09-23 18:09:31.726
1456,17269,Deliver to customer,2020-09-23 18:13:10.252
1456,17270,EVENT 8 END,2020-09-23 18:13:10.252
1457,17271,start,2020-09-23 17:52:45.098
1457,17272,Take order,2020-09-23 17:58:11.804
1457,17273,Review order,2020-09-23 17:59:24.443
1457,17274,prepare drinks,2020-09-23 18:03:37.129
1457,17275,Bring drinks,2020-09-23 18:04:10.440
1457,17276,Review drinks,2020-09-23 18:04:39.340
1457,17277,Prepare starter,2020-09-23 18:08:05.637
1457,17278,Prepare main course,2020-09-23 18:09:05.508
1457,17279,Signal food complete,2020-09-23 18:09:10.508
1457,17280,Bring food,2020-09-23 18:10:00.359
1457,17281,Deliver to customer,2020-09-23 18:14:54.877
1457,17282,EVENT 8 END,2020-09-23 18:14:54.877
1458,17283,start,2020-09-23 17:53:49.173
1458,17284,Take order,2020-09-23 17:58:20.229
1458,17285,Review order,2020-09-23 17:59:44.498
1458,17286,prepare drinks,2020-09-23 18:02:13.017
1458,17287,Bring drinks,2020-09-23 18:02:42.200
1458,17288,Review drinks,2020-09-23 18:03:20.417
1458,17289,Prepare main course,2020-09-23 18:09:53.200
1458,17290,Signal food complete,2020-09-23 18:09:58.200
1458,17291,Bring food,2020-09-23 18:10:40.492
1458,17292,Deliver to customer,2020-09-23 18:14:00.572
1458,17293,EVENT 8 END,2020-09-23 18:14:00.572
1459,17294,start,2020-09-23 17:56:38.855
1459,17295,Take order,2020-09-23 18:02:00.809
1459,17296,Review order,2020-09-23 18:03:12.163
1459,17297,prepare drinks,2020-09-23 18:08:44.342
1459,17298,Bring drinks,2020-09-23 18:09:18.125
1459,17299,Review drinks,2020-09-23 18:09:40.580
1459,17300,Prepare starter,2020-09-23 18:11:41.604
1459,17301,Prepare main course,2020-09-23 18:12:12.565
1459,17302,Signal food complete,2020-09-23 18:12:17.565
1459,17303,Bring food,2020-09-23 18:12:52.170
1459,17304,Deliver to customer,2020-09-23 18:16:59.448
1459,17305,EVENT 8 END,2020-09-23 18:16:59.448
1460,17306,start,2020-09-23 18:01:09.360
1460,17307,Take order,2020-09-23 18:06:24.853
1460,17308,Review order,2020-09-23 18:07:35.493
1460,17309,prepare drinks,2020-09-23 18:14:32.923
1460,17310,Bring drinks,2020-09-23 18:14:59.200
1460,17311,Review drinks,2020-09-23 18:15:32.727
1460,17312,Prepare main course,2020-09-23 18:16:11.866
1460,17313,Prepare starter,2020-09-23 18:17:23.248
1460,17314,Signal food complete,2020-09-23 18:17:28.248
1460,17315,Bring food,2020-09-23 18:18:00.750
1460,17316,Deliver to customer,2020-09-23 18:21:50.681
1460,17317,EVENT 8 END,2020-09-23 18:21:50.681
1461,17318,start,2020-09-23 18:07:38.777
1461,17319,Take order,2020-09-23 18:12:46.024
1461,17320,Review order,2020-09-23 18:13:45.712
1461,17321,prepare drinks,2020-09-23 18:17:46.312
1461,17322,Bring drinks,2020-09-23 18:18:16.461
1461,17323,Review drinks,2020-09-23 18:18:43.096
1461,17324,Prepare main course,2020-09-23 18:23:31.346
1461,17325,Prepare starter,2020-09-23 18:24:26.959
1461,17326,Signal food complete,2020-09-23 18:24:31.959
1461,17327,Bring food,2020-09-23 18:25:11.397
1461,17328,Deliver to customer,2020-09-23 18:29:14.827
1461,17329,EVENT 8 END,2020-09-23 18:29:14.827
1462,17330,start,2020-09-23 18:07:44.365
1462,17331,Take order,2020-09-23 18:12:57.673
1462,17332,Review order,2020-09-23 18:13:50.907
1462,17333,prepare drinks,2020-09-23 18:18:56.127
1462,17334,Bring drinks,2020-09-23 18:19:26.368
1462,17335,Review drinks,2020-09-23 18:19:48.459
1462,17336,Prepare main course,2020-09-23 18:22:11.115
1462,17337,Prepare starter,2020-09-23 18:23:34.347
1462,17338,Signal food complete,2020-09-23 18:23:39.347
1462,17339,Bring food,2020-09-23 18:24:19.138
1462,17340,Deliver to customer,2020-09-23 18:29:16.820
1462,17341,EVENT 8 END,2020-09-23 18:29:16.820
1463,17342,start,2020-09-23 18:20:25.345
1463,17343,Take order,2020-09-23 18:25:42.081
1463,17344,Review order,2020-09-23 18:26:54.720
1463,17345,prepare drinks,2020-09-23 18:31:24.930
1463,17346,Bring drinks,2020-09-23 18:31:53.002
1463,17347,Review drinks,2020-09-23 18:32:25.808
1463,17348,Prepare main course,2020-09-23 18:36:12.197
1463,17349,Signal food complete,2020-09-23 18:36:17.197
1463,17350,Bring food,2020-09-23 18:36:52.695
1463,17351,Deliver to customer,2020-09-23 18:40:30.627
1463,17352,EVENT 8 END,2020-09-23 18:40:30.627
1464,17353,start,2020-09-23 18:24:25.172
1464,17354,Take order,2020-09-23 18:29:45.638
1464,17355,Review order,2020-09-23 18:30:52.622
1464,17356,prepare drinks,2020-09-23 18:35:26.107
1464,17357,Bring drinks,2020-09-23 18:35:59.386
1464,17358,Review drinks,2020-09-23 18:36:25.954
1464,17359,Prepare main course,2020-09-23 18:41:49.740
1464,17360,Signal food complete,2020-09-23 18:41:54.740
1464,17361,Bring food,2020-09-23 18:42:37.254
1464,17362,Deliver to customer,2020-09-23 18:46:34.729
1464,17363,EVENT 8 END,2020-09-23 18:46:34.729
1465,17364,start,2020-09-23 18:25:28.441
1465,17365,Take order,2020-09-23 18:30:42.670
1465,17366,Review order,2020-09-23 18:31:42.573
1465,17367,prepare drinks,2020-09-23 18:35:33.749
1465,17368,Bring drinks,2020-09-23 18:36:03.908
1465,17369,Review drinks,2020-09-23 18:36:31.928
1465,17370,prepare drinks,2020-09-23 18:40:41.267
1465,17371,Bring drinks,2020-09-23 18:41:08.682
1465,17372,Review drinks,2020-09-23 18:41:46.418
1465,17373,Prepare main course,2020-09-23 18:42:36.667
1465,17374,Signal food complete,2020-09-23 18:42:41.667
1465,17375,Bring food,2020-09-23 18:43:21.092
1465,17376,Deliver to customer,2020-09-23 18:48:23.744
1465,17377,EVENT 8 END,2020-09-23 18:48:23.744
1466,17378,start,2020-09-23 18:30:45.260
1466,17379,Take order,2020-09-23 18:34:41.562
1466,17380,Review order,2020-09-23 18:35:52.800
1466,17381,prepare drinks,2020-09-23 18:39:45.126
1466,17382,Bring drinks,2020-09-23 18:40:10.267
1466,17383,Review drinks,2020-09-23 18:40:38.342
1466,17384,Prepare starter,2020-09-23 18:43:21.246
1466,17385,Prepare main course,2020-09-23 18:45:35.269
1466,17386,Signal food complete,2020-09-23 18:45:40.269
1466,17387,Bring food,2020-09-23 18:46:16.935
1466,17388,Deliver to customer,2020-09-23 18:49:25.356
1466,17389,EVENT 8 END,2020-09-23 18:49:25.356
1467,17390,start,2020-09-23 18:33:15.793
1467,17391,Take order,2020-09-23 18:38:19.273
1467,17392,Review order,2020-09-23 18:39:15.457
1467,17393,prepare drinks,2020-09-23 18:44:03.656
1467,17394,Bring drinks,2020-09-23 18:44:35.887
1467,17395,Review drinks,2020-09-23 18:45:11.500
1467,17396,Prepare main course,2020-09-23 18:48:33.996
1467,17397,Signal food complete,2020-09-23 18:48:38.996
1467,17398,Bring food,2020-09-23 18:49:16.873
1467,17399,Deliver to customer,2020-09-23 18:52:41.318
1467,17400,EVENT 8 END,2020-09-23 18:52:41.318
1468,17401,start,2020-09-23 18:34:46.478
1468,17402,Take order,2020-09-23 18:39:17.276
1468,17403,Review order,2020-09-23 18:40:36.930
1468,17404,prepare drinks,2020-09-23 18:45:55.260
1468,17405,Bring drinks,2020-09-23 18:46:18.959
1468,17406,Review drinks,2020-09-23 18:46:56.825
1468,17407,Prepare main course,2020-09-23 18:49:24.338
1468,17408,Prepare starter,2020-09-23 18:50:32.071
1468,17409,Signal food complete,2020-09-23 18:50:37.071
1468,17410,Bring food,2020-09-23 18:51:18.100
1468,17411,Deliver to customer,2020-09-23 18:56:29.752
1468,17412,EVENT 8 END,2020-09-23 18:56:29.752
1469,17413,start,2020-09-23 18:35:28.566
1469,17414,Take order,2020-09-23 18:40:16.555
1469,17415,Review order,2020-09-23 18:41:00.132
1469,17416,prepare drinks,2020-09-23 18:47:20.012
1469,17417,Bring drinks,2020-09-23 18:47:49.092
1469,17418,Review drinks,2020-09-23 18:48:15.989
1469,17419,Prepare main course,2020-09-23 18:49:42.858
1469,17420,Signal food complete,2020-09-23 18:49:47.858
1469,17421,Bring food,2020-09-23 18:50:31.178
1469,17422,Deliver to customer,2020-09-23 18:54:29.039
1469,17423,EVENT 8 END,2020-09-23 18:54:29.039
1470,17424,start,2020-09-23 18:36:57.458
1470,17425,Take order,2020-09-23 18:42:50.509
1470,17426,Review order,2020-09-23 18:43:45.580
1470,17427,prepare drinks,2020-09-23 18:49:32.028
1470,17428,Bring drinks,2020-09-23 18:49:56.513
1470,17429,Review drinks,2020-09-23 18:50:23.682
1470,17430,Prepare main course,2020-09-23 18:54:06.432
1470,17431,Signal food complete,2020-09-23 18:54:11.432
1470,17432,Bring food,2020-09-23 18:54:52.991
1470,17433,Deliver to customer,2020-09-23 18:59:36.685
1470,17434,EVENT 8 END,2020-09-23 18:59:36.685
1471,17435,start,2020-09-23 18:39:52.314
1471,17436,Take order,2020-09-23 18:45:27.052
1471,17437,Review order,2020-09-23 18:46:12.162
1471,17438,prepare drinks,2020-09-23 18:53:12.260
1471,17439,Bring drinks,2020-09-23 18:53:41.070
1471,17440,Prepare starter,2020-09-23 18:53:59.044
1471,17441,Review drinks,2020-09-23 18:54:56.096
1471,17442,Prepare main course,2020-09-23 18:57:11.405
1471,17443,Signal food complete,2020-09-23 18:57:16.405
1471,17444,Bring food,2020-09-23 18:58:00.343
1471,17445,prepare drinks,2020-09-23 18:59:49.214
1471,17446,Bring drinks,2020-09-23 19:03:56.490
1471,17447,Review drinks,2020-09-23 19:04:33.370
1471,17448,prepare drinks,2020-09-23 19:16:45.739
1471,17449,Bring drinks,2020-09-23 19:24:14.449
1471,17450,Review drinks,2020-09-23 19:27:58.516
1471,17451,Deliver to customer,2020-09-23 19:32:41.564
1471,17452,EVENT 8 END,2020-09-23 19:32:41.564
1472,17453,start,2020-09-23 18:47:39.504
1472,17454,Take order,2020-09-23 18:52:20.764
1472,17455,Review order,2020-09-23 18:54:12.819
1472,17456,prepare drinks,2020-09-23 18:59:26.286
1472,17457,Bring drinks,2020-09-23 19:01:58.060
1472,17458,Review drinks,2020-09-23 19:02:33.584
1472,17459,Prepare main course,2020-09-23 19:04:12.307
1472,17460,Signal food complete,2020-09-23 19:08:45.055
1472,17461,Bring food,2020-09-23 19:16:09.550
1472,17462,Deliver to customer,2020-09-23 19:20:17.787
1472,17463,EVENT 8 END,2020-09-23 19:20:17.787
1473,17464,start,2020-09-23 18:48:00.228
1473,17465,Take order,2020-09-23 18:53:28.642
1473,17466,Review order,2020-09-23 18:55:26.151
1473,17467,prepare drinks,2020-09-23 18:59:23.341
1473,17468,Bring drinks,2020-09-23 19:01:20.817
1473,17469,Review drinks,2020-09-23 19:01:54.947
1473,17470,Prepare main course,2020-09-23 19:05:09.761
1473,17471,Signal food complete,2020-09-23 19:08:55.055
1473,17472,Bring food,2020-09-23 19:17:28.687
1473,17473,Deliver to customer,2020-09-23 19:22:34.256
1473,17474,EVENT 8 END,2020-09-23 19:22:34.256
1474,17475,start,2020-09-23 18:48:11.770
1474,17476,Take order,2020-09-23 18:53:52.437
1474,17477,Review order,2020-09-23 18:55:49.635
1474,17478,Prepare starter,2020-09-23 19:01:27.217
1474,17479,prepare drinks,2020-09-23 19:03:31.878
1474,17480,Prepare main course,2020-09-23 19:04:46.546
1474,17481,Signal food complete,2020-09-23 19:08:50.055
1474,17482,Bring drinks,2020-09-23 19:09:41.353
1474,17483,Review drinks,2020-09-23 19:10:11.671
1474,17484,Bring food,2020-09-23 19:16:56.731
1474,17485,prepare drinks,2020-09-23 19:23:44.721
1474,17486,Bring drinks,2020-09-23 19:25:26.992
1474,17487,Review drinks,2020-09-23 19:28:19.794
1474,17488,Deliver to customer,2020-09-23 19:32:34.932
1474,17489,EVENT 8 END,2020-09-23 19:32:34.932
1475,17490,start,2020-09-23 18:48:49.163
1475,17491,Take order,2020-09-23 18:53:28.056
1475,17492,Review order,2020-09-23 18:54:54.147
1475,17493,prepare drinks,2020-09-23 19:01:01.178
1475,17494,Prepare starter,2020-09-23 19:04:33.299
1475,17495,Prepare main course,2020-09-23 19:05:30.370
1475,17496,Bring drinks,2020-09-23 19:06:43.363
1475,17497,Review drinks,2020-09-23 19:07:09.904
1475,17498,Signal food complete,2020-09-23 19:09:00.055
1475,17499,Bring food,2020-09-23 19:17:59.806
1475,17500,Deliver to customer,2020-09-23 19:22:05.514
1475,17501,EVENT 8 END,2020-09-23 19:22:05.514
1476,17502,start,2020-09-23 18:49:32.606
1476,17503,Take order,2020-09-23 18:54:24.689
1476,17504,Review order,2020-09-23 18:56:14.947
1476,17505,prepare drinks,2020-09-23 19:03:28.135
1476,17506,Prepare main course,2020-09-23 19:05:08.116
1476,17507,Prepare starter,2020-09-23 19:06:28.534
1476,17508,Bring drinks,2020-09-23 19:09:36.856
1476,17509,Review drinks,2020-09-23 19:10:05.605
1476,17510,Signal food complete,2020-09-23 19:11:29.522
1476,17511,Bring food,2020-09-23 19:18:47.956
1476,17512,Deliver to customer,2020-09-23 19:22:41.200
1476,17513,EVENT 8 END,2020-09-23 19:22:41.200
1477,17514,start,2020-09-23 18:51:31.216
1477,17515,Take order,2020-09-23 18:57:51.336
1477,17516,Review order,2020-09-23 18:59:14.819
1477,17517,prepare drinks,2020-09-23 19:04:39.706
1477,17518,Prepare starter,2020-09-23 19:05:10.172
1477,17519,Prepare main course,2020-09-23 19:08:40.055
1477,17520,Bring drinks,2020-09-23 19:11:49.070
1477,17521,Review drinks,2020-09-23 19:12:14.799
1477,17522,Signal food complete,2020-09-23 19:13:35.116
1477,17523,Bring food,2020-09-23 19:18:46.384
1477,17524,Deliver to customer,2020-09-23 19:22:38.275
1477,17525,EVENT 8 END,2020-09-23 19:22:38.275
1478,17526,start,2020-09-23 18:52:05.533
1478,17527,Take order,2020-09-23 18:58:11.256
1478,17528,Review order,2020-09-23 18:59:38.993
1478,17529,prepare drinks,2020-09-23 19:06:08.615
1478,17530,Prepare main course,2020-09-23 19:11:24.522
1478,17531,Signal food complete,2020-09-23 19:13:40.116
1478,17532,Bring drinks,2020-09-23 19:14:14.782
1478,17533,Review drinks,2020-09-23 19:14:38.476
1478,17534,Bring food,2020-09-23 19:19:22.472
1478,17535,Deliver to customer,2020-09-23 19:24:17.948
1478,17536,EVENT 8 END,2020-09-23 19:24:17.948
1479,17537,start,2020-09-23 18:53:08.030
1479,17538,Take order,2020-09-23 18:58:34.586
1479,17539,Review order,2020-09-23 18:59:58.767
1479,17540,prepare drinks,2020-09-23 19:08:51.476
1479,17541,Prepare main course,2020-09-23 19:10:20.425
1479,17542,Prepare starter,2020-09-23 19:12:13.111
1479,17543,Signal food complete,2020-09-23 19:13:45.116
1479,17544,Bring drinks,2020-09-23 19:16:52.895
1479,17545,Review drinks,2020-09-23 19:17:23.421
1479,17546,Bring food,2020-09-23 19:19:29.549
1479,17547,Deliver to customer,2020-09-23 19:24:25.261
1479,17548,EVENT 8 END,2020-09-23 19:24:25.261
1480,17549,start,2020-09-23 18:53:28.195
1480,17550,Take order,2020-09-23 18:59:08.685
1480,17551,Review order,2020-09-23 19:00:35.073
1480,17552,prepare drinks,2020-09-23 19:09:13.953
1480,17553,Prepare starter,2020-09-23 19:11:46.329
1480,17554,Prepare main course,2020-09-23 19:13:30.116
1480,17555,Signal food complete,2020-09-23 19:14:16.202
1480,17556,Bring drinks,2020-09-23 19:17:28.340
1480,17557,Review drinks,2020-09-23 19:18:07.026
1480,17558,Bring food,2020-09-23 19:19:27.212
1480,17559,Deliver to customer,2020-09-23 19:23:50.798
1480,17560,EVENT 8 END,2020-09-23 19:23:50.798
1481,17561,start,2020-09-23 18:53:49.910
1481,17562,Take order,2020-09-23 18:59:47.036
1481,17563,Review order,2020-09-23 19:00:49.953
1481,17564,prepare drinks,2020-09-23 19:09:04.455
1481,17565,Prepare main course,2020-09-23 19:15:02.779
1481,17566,Prepare starter,2020-09-23 19:15:32.316
1481,17567,Signal food complete,2020-09-23 19:15:37.316
1481,17568,Bring drinks,2020-09-23 19:17:24.325
